id,school_id,year_group,favourite_subject,least_favourite_subject,ability_maths,ability_english,ability_science,class_id,male,class_male_pr
116496,38,1,Art,English,2,2,3,604,1,0.47999998927116394
116506,38,1,Maths,German,4,4,3,604,0,0.47999998927116394
116494,38,1,Specialist Learning,English,2,2,2,604,1,0.47999998927116394
118072,38,1,English,RS,4,4,3,604,1,0.47999998927116394
118071,38,1,PE,Maths,2,2,3,604,1,0.47999998927116394
116510,38,1,Maths,Science,4,4,4,604,0,0.47999998927116394
116508,38,1,History,Maths,3,4,2,604,0,0.47999998927116394
116504,38,1,PE,RS,3,3,4,604,1,0.47999998927116394
116492,38,1,Art,German,3,3,2,604,0,0.47999998927116394
116489,38,1,English,Maths,2,3,3,604,0,0.47999998927116394
116505,38,1,Technology,RS,3,3,3,604,1,0.47999998927116394
116499,38,1,"Drama, History",RS,3,4,3,604,0,0.47999998927116394
116484,38,1,Maths,German,4,4,3,604,0,0.47999998927116394
116502,38,1,English,RS,3,4,2,604,1,0.47999998927116394
116486,38,1,PE,RS,3,3,2,604,NA,0.47999998927116394
116493,38,1,Music,German,3,4,3,604,0,0.47999998927116394
116498,38,1,Integrated Learning,Maths,1,1,1,604,1,0.47999998927116394
116491,38,1,PE,German,2,4,4,604,0,0.47999998927116394
116497,38,1,English,Maths,2,3,2,604,0,0.47999998927116394
116526,38,1,PE,German,2,3,2,605,1,0.550000011920929
116513,38,1,PE,RS,3,2,2,605,1,0.550000011920929
116527,38,1,English,German,2,3,2,605,0,0.550000011920929
118005,38,1,Maths,CDT,4,3,2,605,0,0.550000011920929
116532,38,1,,German,4,3,2,605,0,0.550000011920929
116531,38,1,Maths,Science,4,4,1,605,1,0.550000011920929
118073,38,1,PE,German,2,2,1,605,1,0.550000011920929
116520,38,1,Maths,English,3,2,2,605,1,0.550000011920929
118006,38,1,PE,Maths,1,3,2,605,0,0.550000011920929
116517,38,1,PE,RS,3,2,3,605,1,0.550000011920929
116530,38,1,PE,Science,4,3,2,605,0,0.550000011920929
116511,38,1,English,Science,3,4,2,605,1,0.550000011920929
116512,38,1,PE,English,2,3,3,605,1,0.550000011920929
116516,38,1,PE,German,3,3,2,605,0,0.550000011920929
116529,38,1,Maths,ICT,2,2,2,605,0,0.550000011920929
116523,38,1,PE,English,2,1,1,605,1,0.550000011920929
116524,38,1,PE,Art,2,3,3,605,1,0.550000011920929
116521,38,1,Art,Science,3,3,2,605,0,0.550000011920929
116522,38,1,PE,Technology,3,3,4,605,1,0.550000011920929
116519,38,1,English,Science,2,4,1,605,0,0.550000011920929
116545,38,1,Specialist Learning,Maths,2,3,3,606,1,0.4166666567325592
116537,38,1,Music,English,3,2,1,606,1,0.4166666567325592
116539,38,1,PE,English,3,1,4,606,0,0.4166666567325592
116534,38,1,Technology,English,2,1,3,606,1,0.4166666567325592
116536,38,1,Art,English,4,3,3,606,0,0.4166666567325592
116546,38,1,Art,English,3,2,2,606,0,0.4166666567325592
116542,38,1,PE,English,2,2,2,606,0,0.4166666567325592
116533,38,1,Cooking,German,2,3,2,606,0,0.4166666567325592
116885,38,1,Maths,Nurture Group,3,2,4,606,1,0.4166666567325592
116888,38,1,Drama,English,2,2,2,606,1,0.4166666567325592
116541,38,1,Art,Nurture Group,3,3,2,606,0,0.4166666567325592
116540,38,1,Art,English,4,3,2,606,0,0.4166666567325592
116595,38,2,PE,RS,3,4,3,607,1,0.6086956262588501
116596,38,2,Technology,RS,3,3,3,607,0,0.6086956262588501
116600,38,2,PE,Science,2,3,2,607,0,0.6086956262588501
116589,38,2,PE,RS,1,3,3,607,1,0.6086956262588501
116591,38,2,Technology,English,4,2,3,607,1,0.6086956262588501
116602,38,2,PE,Science,2,2,2,607,1,0.6086956262588501
116603,38,2,PE,Science,4,4,2,607,1,0.6086956262588501
116582,38,2,PE,Science,3,3,3,607,1,0.6086956262588501
116598,38,2,PE,RS,3,3,2,607,0,0.6086956262588501
116580,38,2,PE,RS,3,2,3,607,1,0.6086956262588501
116588,38,2,Technology,Science,2,3,2,607,1,0.6086956262588501
116597,38,2,PE,RS,3,3,3,607,1,0.6086956262588501
116590,38,2,PE,Science,3,3,1,607,0,0.6086956262588501
116583,38,2,PE,RS,3,2,4,607,0,0.6086956262588501
116585,38,2,PE,Geography,3,3,2,607,1,0.6086956262588501
116581,38,2,English,Science,2,4,1,607,0,0.6086956262588501
116601,38,2,Science,Technology,3,3,4,607,0,0.6086956262588501
116599,38,2,Technology,Science,4,4,4,607,1,0.6086956262588501
116592,38,2,PE,Art,3,3,1,607,1,0.6086956262588501
116586,38,2,PE,Maths,2,2,3,607,0,0.6086956262588501
116593,38,2,Maths,RS,4,2,3,607,1,0.6086956262588501
116587,38,2,ICT,RS,1,2,2,607,0,0.6086956262588501
116594,38,2,Science,RS,3,3,4,607,1,0.6086956262588501
116638,38,2,Technology,Maths,2,3,3,608,1,0.6000000238418579
116640,38,2,Drama,Maths,1,4,2,608,0,0.6000000238418579
116633,38,2,Science,RS,3,3,4,608,1,0.6000000238418579
116641,38,2,Design Technology,Science,3,2,1,608,1,0.6000000238418579
116639,38,2,Technology,PE,2,3,4,608,1,0.6000000238418579
116630,38,2,"PE, English",Nurture Group,2,3,2,608,1,0.6000000238418579
116632,38,2,Art,Science,3,3,1,608,1,0.6000000238418579
116629,38,2,English,Geography,3,3,3,608,0,0.6000000238418579
116637,38,2,ICT,PE,1,2,2,608,NA,0.6000000238418579
116636,38,2,Drama,Science,3,4,2,608,0,0.6000000238418579
116635,38,2,Maths,Science,4,3,3,608,0,0.6000000238418579
116559,38,2,PE,Art,2,3,3,609,0,0.5555555820465088
116551,38,2,PE,Science,4,3,2,609,1,0.5555555820465088
116552,38,2,Science,RS,3,3,3,609,1,0.5555555820465088
116570,38,2,Drama,English,3,3,3,609,1,0.5555555820465088
116578,38,2,PE,Drama,4,3,3,609,1,0.5555555820465088
116571,38,2,Technology,Geography,4,3,3,609,0,0.5555555820465088
118076,38,2,ICT,Maths,2,4,3,609,0,0.5555555820465088
116563,38,2,PE,History,4,3,3,609,1,0.5555555820465088
116561,38,2,PE,RS,2,3,2,609,1,0.5555555820465088
116560,38,2,Science,RS,2,3,4,609,1,0.5555555820465088
116562,38,2,PE,RS,4,3,3,609,1,0.5555555820465088
116566,38,2,Music,RS,3,3,3,609,0,0.5555555820465088
116572,38,2,PE,Maths,1,3,1,609,0,0.5555555820465088
116555,38,2,PE,History,3,2,3,609,1,0.5555555820465088
116573,38,2,PE,English,3,3,3,609,NA,0.5555555820465088
116553,38,2,Art,RS,3,3,3,609,0,0.5555555820465088
116576,38,2,Drama,Geography,3,4,3,609,0,0.5555555820465088
116554,38,2,Music,RS,4,3,4,609,0,0.5555555820465088
116558,38,2,,,NA,NA,NA,609,NA,0.5555555820465088
116575,38,2,Art,Science,3,3,3,609,0,0.5555555820465088
116556,38,2,Science,Maths,4,3,4,609,1,0.5555555820465088
116574,38,2,Art,RS,3,3,3,609,0,0.5555555820465088
116550,38,2,PE,Geography,3,2,3,609,1,0.5555555820465088
116564,38,2,PE,Maths,4,3,4,609,1,0.5555555820465088
118075,38,2,PE,English,2,2,3,609,0,0.5555555820465088
116568,38,2,Technology,History,4,2,4,609,1,0.5555555820465088
116565,38,2,Science,RS,3,3,3,609,1,0.5555555820465088
116569,38,2,Technology,History,3,3,2,609,0,0.5555555820465088
116557,38,2,ICT,History,2,2,2,609,1,0.5555555820465088
116628,38,2,PE,Geography,3,3,2,610,0,0.40909090638160706
116621,38,2,Technology,RS,3,3,1,610,1,0.40909090638160706
116607,38,2,Science,Maths,2,2,4,610,0,0.40909090638160706
118074,38,2,PE,History,2,3,3,610,0,0.40909090638160706
116610,38,2,PE,Maths,2,NA,NA,610,1,0.40909090638160706
116605,38,2,PE,Art,3,3,2,610,1,0.40909090638160706
116608,38,2,Music,Geography,3,3,3,610,0,0.40909090638160706
116618,38,2,Drama,Geography,3,4,3,610,NA,0.40909090638160706
116615,38,2,Maths,History,3,2,2,610,0,0.40909090638160706
116614,38,2,PE,RS,3,4,2,610,1,0.40909090638160706
116619,38,2,PE,French,2,3,1,610,1,0.40909090638160706
116617,38,2,PE,Maths,3,3,3,610,0,0.40909090638160706
116625,38,2,PE,French,3,4,2,610,0,0.40909090638160706
116609,38,2,PE,RS,3,4,2,610,1,0.40909090638160706
116612,38,2,Technology,RS,3,4,3,610,0,0.40909090638160706
116611,38,2,PE,RS,3,3,2,610,1,0.40909090638160706
116622,38,2,Music,PE,4,2,3,610,0,0.40909090638160706
116626,38,2,PE,French,2,3,3,610,0,0.40909090638160706
116620,38,2,PE,Science,3,3,2,610,0,0.40909090638160706
116627,38,2,ICT,Maths,3,2,2,610,0,0.40909090638160706
116606,38,2,PE,RS,3,3,3,610,1,0.40909090638160706
116623,38,2,PE,RS,4,3,4,610,0,0.40909090638160706
116613,38,2,ICT,RS,3,3,2,610,1,0.40909090638160706
116713,38,2,PE,Maths,2,3,2,611,0,0.6363636255264282
116705,38,2,Drama,Art,2,1,1,611,1,0.6363636255264282
116712,38,2,History,Maths,2,3,4,611,1,0.6363636255264282
116711,38,2,Cooking,Maths,1,3,4,611,1,0.6363636255264282
116708,38,2,Art,Nurture Group,3,1,4,611,0,0.6363636255264282
116706,38,2,PE,Maths,2,2,3,611,1,0.6363636255264282
116714,38,2,Science,English,4,4,4,611,1,0.6363636255264282
116710,38,2,PE,Maths,2,3,4,611,1,0.6363636255264282
116709,38,2,PE,French,4,3,2,611,1,0.6363636255264282
116704,38,2,Technology,Maths,1,3,3,611,0,0.6363636255264282
116707,38,2,PE,Maths,1,3,2,611,0,0.6363636255264282
116744,38,3,History,RS,2,4,3,612,1,0.529411792755127
116747,38,3,English,Citizenship,3,2,3,612,0,0.529411792755127
116753,38,3,PE,RS,4,2,3,612,NA,0.529411792755127
116758,38,3,PE,Maths,3,3,3,612,1,0.529411792755127
116751,38,3,PE,Maths,1,4,4,612,1,0.529411792755127
116752,38,3,Science,Geography,3,2,3,612,1,0.529411792755127
116756,38,3,PE,RS,4,3,4,612,1,0.529411792755127
116884,38,3,Animal Care,RS,2,3,2,612,1,0.529411792755127
116749,38,3,Maths,PE,4,3,2,612,0,0.529411792755127
116757,38,3,Maths,RS,3,3,2,612,0,0.529411792755127
116750,38,3,Product Design,English,2,2,3,612,1,0.529411792755127
116762,38,3,PE,Science,4,4,3,612,0,0.529411792755127
116746,38,3,PE,RS,4,3,2,612,1,0.529411792755127
116755,38,3,English,French,2,2,1,612,0,0.529411792755127
116760,38,3,PE,RS,2,2,2,612,1,0.529411792755127
116748,38,3,PE,Maths,3,4,3,612,0,0.529411792755127
116759,38,3,Science,French,2,2,3,612,0,0.529411792755127
116763,38,3,English,Science,3,3,1,612,0,0.529411792755127
116789,38,3,Textiles,French,2,3,2,613,0,0.3636363744735718
116786,38,3,PE,Public Services,2,2,2,613,0,0.3636363744735718
116792,38,3,PE,Maths,2,3,2,613,0,0.3636363744735718
116779,38,3,PE,RS,2,2,2,613,1,0.3636363744735718
116785,38,3,English,Maths,1,4,4,613,0,0.3636363744735718
116782,38,3,PE,Maths,2,2,2,613,1,0.3636363744735718
116780,38,3,Science,Maths,2,3,3,613,0,0.3636363744735718
116787,38,3,Science,,3,4,3,613,0,0.3636363744735718
116788,38,3,PE,Maths,1,2,3,613,1,0.3636363744735718
116791,38,3,Art,English,3,1,4,613,1,0.3636363744735718
116781,38,3,Science,Maths,2,4,2,613,0,0.3636363744735718
116794,38,3,PE,English,4,1,4,614,1,0.625
118008,38,3,3D Art,English,2,3,3,614,1,0.625
116798,38,3,PE,RS,4,2,3,614,1,0.625
116802,38,3,PE,Maths,3,3,3,614,0,0.625
116795,38,3,Health and Social Care,Maths,2,4,2,614,0,0.625
116797,38,3,PE,RS,4,2,3,614,1,0.625
118078,38,3,PE,RS,3,3,4,614,1,0.625
118007,38,3,PE,English,2,4,3,614,0,0.625
116768,38,3,PE,RS,2,1,4,615,1,0.75
116770,38,3,PE,RS,3,3,2,615,1,0.75
116771,38,3,Health and Social Care,RS,2,3,3,615,0,0.75
116774,38,3,PE,RS,3,3,3,615,1,0.75
116766,38,3,PE,RS,3,4,2,615,1,0.75
118009,38,3,PE,RS,3,3,4,615,1,0.75
118010,38,3,Health and Social Care,Maths,1,3,3,615,0,0.75
116777,38,3,PE,RS,2,2,3,615,1,0.75
118011,38,3,Business Studies,RS,2,1,3,615,1,0.75
116775,38,3,PE,RS,3,3,3,615,1,0.75
116772,38,3,Public Services,English,4,2,3,615,1,0.75
116765,38,3,Health and Social Care,Maths,1,3,3,615,NA,0.75
118077,38,3,PE,Maths,3,3,4,615,1,0.75
116773,38,3,"PE, Public Services",RS,3,3,2,615,1,0.75
116767,38,3,Health and Social Care,Citizenship,3,3,3,615,0,0.75
118012,38,3,Maths,Music,2,2,2,615,1,0.75
116776,38,3,History,French,2,3,3,615,0,0.75
116850,38,3,Maths,Citizenship,3,3,3,616,1,0.6470588445663452
116842,38,3,PE,French,2,3,4,616,1,0.6470588445663452
116847,38,3,RS,Maths,3,4,4,616,0,0.6470588445663452
116837,38,3,PE,RS,3,3,2,616,1,0.6470588445663452
116832,38,3,Art,Maths,3,3,3,616,1,0.6470588445663452
116841,38,3,PE,French,2,3,2,616,1,0.6470588445663452
116838,38,3,English,French,2,3,3,616,0,0.6470588445663452
116834,38,3,English,French,2,3,3,616,0,0.6470588445663452
116839,38,3,PE,French,3,3,4,616,0,0.6470588445663452
116843,38,3,3D Art,French,3,3,3,616,1,0.6470588445663452
116845,38,3,PE,English,2,1,3,616,0,0.6470588445663452
116835,38,3,ICT,French,3,2,3,616,1,0.6470588445663452
116848,38,3,PE,French,2,3,1,616,0,0.6470588445663452
116833,38,3,Public Services,French,2,3,2,616,1,0.6470588445663452
116836,38,3,PE,RS,3,3,3,616,1,0.6470588445663452
116844,38,3,PE,RS,3,2,3,616,1,0.6470588445663452
116846,38,3,History,French,4,2,2,616,1,0.6470588445663452
116863,38,3,PE,Maths,2,2,3,617,1,0.5384615659713745
116867,38,3,Product Design,Science,3,4,1,617,1,0.5384615659713745
116851,38,3,PE,Maths,2,4,2,617,0,0.5384615659713745
116864,38,3,PE,RS,2,3,4,617,NA,0.5384615659713745
116856,38,3,History,RS,4,4,4,617,NA,0.5384615659713745
116865,38,3,PE,English,3,2,3,617,1,0.5384615659713745
116862,38,3,PE,Work Skills,3,3,3,617,1,0.5384615659713745
116852,38,3,Art,RS,3,3,2,617,0,0.5384615659713745
116858,38,3,Performing Arts,Citizenship,4,3,4,617,0,0.5384615659713745
116859,38,3,Health and Social Care,Science,3,2,1,617,0,0.5384615659713745
116861,38,3,PE,Maths,2,3,3,617,1,0.5384615659713745
116853,38,3,PE,RS,3,3,3,617,1,0.5384615659713745
116857,38,3,PE,RS,2,3,2,617,0,0.5384615659713745
116854,38,3,English,RS,2,3,2,617,0,0.5384615659713745
116855,38,3,Science,French,2,3,3,617,1,0.5384615659713745
116813,38,3,ICT,RS,4,2,3,618,1,0.5185185074806213
116814,38,3,History,PE,4,4,4,618,1,0.5185185074806213
116822,38,3,PE,RS,4,4,3,618,1,0.5185185074806213
116819,38,3,Science,French,3,3,4,618,1,0.5185185074806213
116826,38,3,PE,Maths,1,3,3,618,0,0.5185185074806213
116828,38,3,PE,Maths,3,3,3,618,0,0.5185185074806213
116817,38,3,Music,English,4,2,3,618,1,0.5185185074806213
116816,38,3,Geography,PE,3,3,3,618,1,0.5185185074806213
116815,38,3,Business Studies,PE,2,3,3,618,1,0.5185185074806213
116812,38,3,PE,Geography,4,4,3,618,1,0.5185185074806213
116810,38,3,Textiles,Science,3,3,3,618,0,0.5185185074806213
116804,38,3,History,Science,2,4,2,618,0,0.5185185074806213
116803,38,3,Maths,PE,4,4,3,618,0,0.5185185074806213
116830,38,3,Art,French,3,3,3,618,0,0.5185185074806213
116806,38,3,Textiles,Science,3,3,3,618,0,0.5185185074806213
116820,38,3,PE,Science,3,3,3,618,0,0.5185185074806213
116807,38,3,PE,French,3,3,4,618,1,0.5185185074806213
116823,38,3,Music,PE,3,3,3,618,1,0.5185185074806213
116811,38,3,PE,French,3,2,2,618,0,0.5185185074806213
116809,38,3,PE,French,3,3,3,618,1,0.5185185074806213
116805,38,3,Geography,French,3,3,3,618,0,0.5185185074806213
116829,38,3,ICT,RS,3,4,3,618,1,0.5185185074806213
116808,38,3,English,PE,3,3,2,618,0,0.5185185074806213
116818,38,3,3D Art,None,3,3,4,618,1,0.5185185074806213
116827,38,3,Science,PE,3,3,4,618,0,0.5185185074806213
116821,38,3,English,PE,3,4,3,618,0,0.5185185074806213
116824,38,3,ICT,English,4,3,4,618,1,0.5185185074806213
116224,38,4,Maths,RS,4,3,3,619,0,0.5
116221,38,4,Health and Social Care,RS,3,3,3,619,0,0.5
116211,38,4,Maths,RS,3,3,3,619,0,0.5
116227,38,4,English,PE,3,3,3,619,1,0.5
116213,38,4,Art,Citizenship,3,3,3,619,1,0.5
116220,38,4,,All,2,3,1,619,0,0.5
116216,38,4,Textiles,PE,3,3,2,619,0,0.5
116212,38,4,Textiles,RS,3,3,2,619,0,0.5
116215,38,4,Maths,Spanish,4,2,3,619,1,0.5
116217,38,4,PE,"Maths, English, Science, Citizenship, Spanish",3,3,2,619,1,0.5
116219,38,4,Technology,Spanish,4,2,1,619,1,0.5
116228,38,4,Food Technology,English,4,1,4,619,1,0.5
116223,38,4,PE,Citizenship,2,3,2,619,1,0.5
116222,38,4,Geography,RS,2,2,1,619,0,0.5
116218,38,4,Spanish,History,3,3,2,619,0,0.5
116209,38,4,Sociology,,3,3,3,619,0,0.5
116214,38,4,PE,RS,3,2,3,619,1,0.5
116225,38,4,Textiles,RS,2,3,2,619,0,0.5
116226,38,4,PE,RS,4,3,2,619,1,0.5
116208,38,4,ICT,Citizenship,3,2,3,619,1,0.5
116234,38,4,Food Technology,English,4,2,3,620,1,0.4375
116237,38,4,Maths,None,2,2,2,620,0,0.4375
116241,38,4,ICT,RS,3,3,3,620,1,0.4375
116239,38,4,Art,RS,2,3,3,620,0,0.4375
116245,38,4,PE,Maths,1,2,2,620,0,0.4375
116236,38,4,PE,Maths,2,3,2,620,1,0.4375
116231,38,4,Music,Science,2,2,2,620,0,0.4375
116233,38,4,Maths,English,3,3,3,620,0,0.4375
116238,38,4,Art,RS,2,3,3,620,0,0.4375
116232,38,4,Science,Maths,1,3,3,620,0,0.4375
116235,38,4,Performing Arts,RS,3,2,4,620,1,0.4375
116242,38,4,None,Citizenship,3,4,3,620,1,0.4375
116244,38,4,Public Services,Maths,2,4,4,620,0,0.4375
116240,38,4,PE,RS,2,2,4,620,1,0.4375
116246,38,4,Maths,None,3,4,4,620,1,0.4375
116243,38,4,Science,Maths,3,3,4,620,0,0.4375
116229,38,4,PE,Maths,2,3,3,620,NA,0.4375
116255,38,4,Maths,RS,3,2,2,621,1,0.5555555820465088
116247,38,4,Maths,Science,4,3,2,621,0,0.5555555820465088
116251,38,4,Maths,Citizenship,2,2,2,621,0,0.5555555820465088
116254,38,4,English,RS,2,2,2,621,1,0.5555555820465088
116253,38,4,Maths,RS,2,2,2,621,1,0.5555555820465088
116249,38,4,Sociology,Citizenship,3,2,3,621,1,0.5555555820465088
116248,38,4,Music,PE,2,4,3,621,1,0.5555555820465088
116256,38,4,PE,Maths,1,3,2,621,0,0.5555555820465088
116252,38,4,None,All,2,1,1,621,0,0.5555555820465088
116264,38,4,Media Studies,Maths,2,2,3,622,1,0.5555555820465088
116259,38,4,PE,Maths,NA,3,2,622,1,0.5555555820465088
116261,38,4,Public Services,RS,3,4,3,622,0,0.5555555820465088
116265,38,4,PE,RS,2,3,3,622,1,0.5555555820465088
116263,38,4,Work Skills,Maths,4,3,3,622,0,0.5555555820465088
116258,38,4,Music,RS,3,3,3,622,0,0.5555555820465088
116262,38,4,PE,History,3,3,3,622,1,0.5555555820465088
116260,38,4,Food Technology,Maths,2,3,4,622,1,0.5555555820465088
116257,38,4,Food Technology,English,2,2,2,622,0,0.5555555820465088
116323,38,4,PE,Maths,2,4,3,623,1,0.6153846383094788
116317,38,4,PE,Maths,2,3,2,623,1,0.6153846383094788
116325,38,4,"Maths, Science",English,3,2,3,623,0,0.6153846383094788
116313,38,4,PE,Maths,3,NA,NA,623,0,0.6153846383094788
116324,38,4,PE,Maths,3,3,2,623,1,0.6153846383094788
116320,38,4,PE,English,2,2,4,623,1,0.6153846383094788
116312,38,4,History,Maths,2,3,4,623,0,0.6153846383094788
116318,38,4,Public Services,English,3,3,3,623,1,0.6153846383094788
116316,38,4,PE,RS,3,2,3,623,0,0.6153846383094788
116322,38,4,PE,"Science, Maths, English",3,3,3,623,1,0.6153846383094788
116319,38,4,"Sociology, English",Maths,2,3,2,623,0,0.6153846383094788
116315,38,4,German,Science,2,3,3,623,1,0.6153846383094788
116314,38,4,PE,RS,2,3,3,623,1,0.6153846383094788
116297,38,4,PE,Product Design,3,3,2,624,1,0.5
116296,38,4,PE,Citizenship,3,1,3,624,1,0.5
116308,38,4,PE,RS,3,3,3,624,1,0.5
116299,38,4,,RS,3,3,3,624,0,0.5
116305,38,4,PE,English,2,2,2,624,1,0.5
116295,38,4,Art,Science,2,2,1,624,0,0.5
116304,38,4,PE,RS,2,2,2,624,0,0.5
116300,38,4,Media Studies,Science,3,3,3,624,1,0.5
116294,38,4,Sociology,German,2,2,3,624,0,0.5
116301,38,4,RS,Maths,3,4,2,624,0,0.5
116303,38,4,PE,English,2,2,3,624,1,0.5
116292,38,4,PE,RS,3,3,3,624,1,0.5
116293,38,4,English,RS,2,3,3,624,0,0.5
116307,38,4,English,Maths,2,3,1,624,0,0.5
116298,38,4,Science,PE,3,3,4,624,0,0.5
116306,38,4,PE,RS,2,2,2,624,1,0.5
116332,38,5,Art,Science,3,3,3,625,0,0.47826087474823
116346,38,5,Psychology,Maths,2,2,2,625,0,0.47826087474823
116339,38,5,English,Maths,2,3,3,625,0,0.47826087474823
116341,38,5,Science,PE,3,3,4,625,1,0.47826087474823
116345,38,5,Science,PE,3,3,4,625,1,0.47826087474823
118079,38,5,"ICT, PE",,3,3,3,625,1,0.47826087474823
116343,38,5,ICT,Maths,2,2,2,625,1,0.47826087474823
116333,38,5,French,Citizenship,4,3,4,625,0,0.47826087474823
116334,38,5,PE,Maths,2,2,2,625,1,0.47826087474823
116335,38,5,PE,Psychology,3,3,3,625,1,0.47826087474823
116353,38,5,,,3,3,3,625,1,0.47826087474823
116351,38,5,PE,Science,3,2,3,625,0,0.47826087474823
116342,38,5,Psychology,PE,3,3,3,625,0,0.47826087474823
116340,38,5,PE,Science,3,3,3,625,0,0.47826087474823
116349,38,5,PE,Science,4,4,2,625,1,0.47826087474823
116347,38,5,Psychology,Maths,2,3,3,625,0,0.47826087474823
116336,38,5,Science,English,3,2,4,625,1,0.47826087474823
116350,38,5,Science,English,3,2,3,625,0,0.47826087474823
116352,38,5,Health and Social Care,English,3,3,4,625,0,0.47826087474823
116348,38,5,ICT,English,3,1,3,625,1,0.47826087474823
116337,38,5,Psychology,Maths,3,3,3,625,0,0.47826087474823
116344,38,5,English,PE,4,4,3,625,1,0.47826087474823
116338,38,5,Psychology,English,4,3,3,625,0,0.47826087474823
116358,38,5,Science,English,3,2,4,626,0,0.3333333432674408
116355,38,5,Science,Maths,1,2,3,626,0,0.3333333432674408
116377,38,5,Science,English,4,2,4,626,0,0.3333333432674408
116372,38,5,PE,RS,3,3,2,626,1,0.3333333432674408
116371,38,5,Health and Social Care,PE,2,2,2,626,0,0.3333333432674408
116359,38,5,History,PE,3,2,4,626,0,0.3333333432674408
116373,38,5,Food Technology,English,3,1,4,626,0,0.3333333432674408
116356,38,5,Art,PE,3,3,3,626,0,0.3333333432674408
116378,38,5,PE,Maths,3,3,4,626,1,0.3333333432674408
116364,38,5,Psychology,English,3,1,3,626,0,0.3333333432674408
116365,38,5,Science,RS,3,2,4,626,0,0.3333333432674408
116363,38,5,Psychology,Maths,3,3,3,626,0,0.3333333432674408
116360,38,5,Public Services,English,3,2,3,626,1,0.3333333432674408
116354,38,5,English,Maths,2,4,3,626,0,0.3333333432674408
116375,38,5,Public Services,English,2,3,2,626,1,0.3333333432674408
116368,38,5,Public Services,RS,2,2,2,626,0,0.3333333432674408
116361,38,5,PE,Maths,3,2,3,626,1,0.3333333432674408
116369,38,5,PE,Citizenship,2,2,3,626,0,0.3333333432674408
116366,38,5,Science,RS,2,2,4,626,0,0.3333333432674408
116367,38,5,Science,PE,3,3,3,626,0,0.3333333432674408
116357,38,5,PE,RS,2,3,3,626,0,0.3333333432674408
116370,38,5,Product Design,English,3,2,4,626,1,0.3333333432674408
116362,38,5,PE,Maths,3,3,3,626,1,0.3333333432674408
116374,38,5,Maths,English,4,2,3,626,1,0.3333333432674408
116376,38,5,History,Geography,4,3,4,626,NA,0.3333333432674408
117998,38,5,PE,Science,3,3,2,627,0,0.375
116379,38,5,ICT,PE,3,3,3,627,NA,0.375
117992,38,5,Art,Citizenship,3,4,3,627,0,0.375
116381,38,5,"Technology, Science",Maths,3,3,4,627,1,0.375
117986,38,5,PE,Science,3,3,2,627,0,0.375
117994,38,5,English,Science,4,4,4,627,0,0.375
116382,38,5,3D Art,RS,3,3,3,627,1,0.375
117990,38,5,Health and Social Care,English,3,2,3,627,0,0.375
117988,38,5,Performing Arts,Citizenship,2,3,2,627,0,0.375
116883,38,5,PE,Science,3,4,2,627,0,0.375
118001,38,5,PE,Maths,4,4,4,627,1,0.375
116886,38,5,PE,Citizenship,3,2,3,627,1,0.375
116383,38,5,Health and Social Care,RS,2,2,2,627,0,0.375
117984,38,5,Science,Citizenship,3,3,4,627,1,0.375
116380,38,5,Psychology,PE,2,1,2,627,0,0.375
117996,38,5,PE,English,4,3,3,627,0,0.375
117982,38,5,Maths,PE,4,3,4,627,1,0.375
116392,38,5,Project Design,"Science, RE",2,2,3,628,1,0.5
116385,38,5,3D Art,RS,3,1,4,628,1,0.5
116390,38,5,PE,Maths,2,2,2,628,1,0.5
116393,38,5,Health and Social Care,Citizenship,2,1,1,628,0,0.5
116386,38,5,English,RS,3,3,3,628,1,0.5
116391,38,5,Health and Social Care,Maths,2,2,3,628,0,0.5
116384,38,5,Maths,English,3,2,1,628,0,0.5
116388,38,5,Textiles,Maths,2,3,2,628,0,0.5
116389,38,5,Art,"RS, Citizenship",3,3,1,628,0,0.5
116387,38,5,3D Art,Maths,1,2,3,628,1,0.5
117985,38,5,Textiles,Specialist Learning,3,3,2,629,0,0.2857142984867096
117993,38,5,Health and Social Care,English,3,1,2,629,0,0.2857142984867096
116394,38,5,PE,Maths,2,3,3,629,1,0.2857142984867096
118002,38,5,Geography,Science,4,3,2,629,0,0.2857142984867096
117987,38,5,Science,Food Technology,2,3,2,629,0,0.2857142984867096
117997,38,5,Drama,"Citizenship, RS",4,3,2,629,0,0.2857142984867096
118000,38,5,PE,RS,3,2,4,629,0,0.2857142984867096
117989,38,5,Health and Social Care,Citizenship,3,2,1,629,0,0.2857142984867096
117999,38,5,PE,Citizenship,3,1,3,629,0,0.2857142984867096
116396,38,5,PE,RS,2,3,2,629,0,0.2857142984867096
117991,38,5,PE,RS,3,2,3,629,1,0.2857142984867096
117995,38,5,Psychology,Citizenship,3,2,2,629,0,0.2857142984867096
116395,38,5,PE,Science,2,3,2,629,1,0.2857142984867096
117983,38,5,Maths,PE,4,3,4,629,1,0.2857142984867096
116890,39,1,PE,English,3,1,3,630,1,0.625
116985,39,1,PE,Resistant Materials,3,3,3,630,1,0.625
116946,39,1,PE,English,3,2,3,630,1,0.625
116979,39,1,Technology,English,4,2,3,630,1,0.625
116913,39,1,PE,French,2,3,3,630,0,0.625
118014,39,1,Geography,French,4,4,4,630,0,0.625
117070,39,1,Music,Maths,1,3,4,630,1,0.625
